$\delta$,Error
0,1.1461996567955042
0,0.9817754786121855
0,1.7721888085787
0,2.1506524096600725
0,0.8981866940255586
0,0.9971017116506801
0,1.5714804186989793
0,1.9707275383524285
0,0.7696289238900214
0,0.9774771124679189
0,0.9824442854040356
0,1.0834138598204464
0,1.0761375899733365
0,0.8875871880227286
0,1.680141904486085
0,0.939919218421443
0,0.5077538582954306
0,1.1990012905122205
0,0.8427368035324693
0,0.6965627182931498
0,1.334499096390977
0,0.8397553274805297
0,0.7740143391420321
0,1.897180861375947
0,1.7352148008615254
0,1.703539576122346
0,1.8144382259292944
0,2.390530301278679
0,1.4189776534428529
0,1.3934923058497437
0,1.5915714626208428
0,1.7011661747258768
0,0.8056721693198715
0,1.0482542165858524
0,0.76879264795798
0,0.545887676414833
0,0.6163542910502404
0,0.75191666522469
0,0.5155244562121798
0,0.6314732298993501
0,0.9065701424247781
0,0.8539279451318006
0,0.9230762626907113
0,1.302569142718231
0,1.2815177219515346
0,1.3544038468182595
0,1.2669019475462011
0,1.561240922931818
1,1.995491993955787
1,1.495506440264021
1,1.4619264238525473
1,1.372468075662045
1,1.0712163847044547
1,1.0694522132572353
1,1.0242518325773742
1,1.0873668864842574
1,1.1106190941989484
1,0.9803559839677584
1,1.2737100058349333
1,1.715281818229483
1,1.4938621153389404
1,1.130956062695886
1,1.2841844800016966
1,0.9126561420712272
1,1.6152498811277478
1,0.99859110028734
1,1.149070259718169
1,1.1852664570786762
1,1.3032898364807375
1,1.113244617774623
1,1.0
1,1.2336923779742266
1,1.4576305990305174
1,1.4435162348356285
1,1.0124475705900857
1,1.2605931481096357
1,1.5634250595881063
1,1.4818823845166775
1,1.3853158600535456
1,1.305348938098646
1,1.6654076446177968
1,1.5600487807273484
1,1.2442229623036183
1,1.156792779038823
1,0.9720162568167511
1,1.1742814183923131
1,0.7267614067901463
1,0.980970635883158
1,0.996429422175551
1,1.2223499643329359
1,1.2217932072201743
1,1.1269217456586018
1,1.3715136822999625
1,1.2202475982786358
1,1.072877866324658
1,1.3730445799698476
1,1.4719131730898225
1,1.4271178274049792
1,1.719841108273988
1,1.7480936904286586
1,1.0580994637643468
1,0.8384157763913694
1,0.7332361575800481
1,1.0718816232292414
1,1.1855778062328028
1,1.2145587629851013
1,1.02325442947199
1,1.3613891775204843
1,1.4459245378256278
1,0.6955517601902145
1,1.284525519061685
1,1.3024171415044377
1,1.1595244657937982
1,0.9936806223229474
1,1.2653969589759126
2,0.9421857918697973
2,1.1067497949377927
2,1.1237216650367665
2,1.8206426885911895
2,1.2225986835871703
2,1.5196803169972852
2,1.5908305489955743
2,1.7015088155519669
2,0.8850879766833198
2,1.8690272241324377
2,1.8703988351365872
2,1.0498350514584787
2,1.5996556433870124
2,2.246511616088055
2,1.8789692520955064
2,1.4261513600642253
2,0.9856641680492138
2,0.8748336886746857
2,1.0942193765880086
2,1.1291204452095271
2,1.126321709664638
2,0.8800238704658042
2,0.9117266621236608
2,1.175189327507697
2,1.1203618144088143
2,1.0339447620193265
2,1.6610987929703598
2,0.9832263774828396
2,1.3526053169607333
2,0.9522305108427958
2,1.0603515004765363
2,0.9590614760307831
2,1.092205877481749
2,1.583941108862183
2,1.577817140094526
2,1.517789762263164
2,1.5156428906951582
2,1.8766477805625106
2,1.572291533475178
2,2.0080637214387806
2,1.988615988035174
2,1.7844576037920117
2,1.888130224196642
2,1.413741542740192
2,1.2743667265848602
2,1.8750370781035783
2,1.5992188148046564
2,1.8176792572316616
2,1.5129143100903768
2,1.4532703219553411
2,1.019089409374307
2,1.1267119987598844
2,1.2234181170230447
2,0.9406326569896415
2,1.0264787013972083
2,1.270452843864938
2,1.2465114665363128
2,0.7986931750372316
2,0.6214640750713664
2,1.3623151653840002
2,1.7002881889834902
2,2.080439272919844
2,1.603705372694344
2,1.402857334571648
2,1.3234071961499159
2,1.2333599455347457
2,1.0727549683258548
2,1.0198632597293738
2,1.3634419968970382
2,1.1687993579125384
2,1.042032293641856
2,1.0922598158794092
2,1.6571162080670128
2,1.5601720490674502
2,1.083378660170776
2,1.239388241754582
2,0.6763841068326736
2,1.3366924739498587
2,0.7120063534669888
2,1.4892540374561067
2,0.9685472964915351
2,0.75191666522469
2,0.9937074194551007
2,0.549377243173546
2,0.8423755889146781
2,0.8786941975266528
2,1.1607149299727129
2,1.2831018711064552
2,1.1545334414876112
2,1.3388364516434468
2,1.2606278962788915
2,1.552055866531428
2,1.6589148375346154
2,1.3501021035701013
2,1.4044665968573593
2,1.6677773479027374
2,1.7109440538877085
2,1.8708568832018706
2,1.8729192385260007
2,1.3824771696231508
2,1.504779371141674
2,1.5926008317529738
2,2.0843545572176594
2,2.0184692507546464
2,1.8818251165500408
2,0.44127429627802656
2,0.609410536152764
2,1.0561313619535335
2,0.9541129849175671
