$\delta$,Error
0,0.9438593770410111
0,1.8069475837987354
0,1.8069475837987354
0,1.8524824242092897
0,0.8725644107954217
0,0.8725644107954217
0,1.0430365356015074
0,1.719897206797585
0,1.039042829240862
0,1.039042829240862
0,1.313783706807552
0,1.8067222931640814
0,0.8450597336098424
0,0.8450597336098424
0,1.2402090255393696
0,2.2129631630031295
0,0.7689871667822668
0,0.7689871667824719
0,1.8145843324341968
0,1.1812256436125912
0,0.9014709718170845
0,0.9014709718169095
0,1.5819556542868292
0,1.1523594780322144
0,1.1507647224305848
0,1.2622535555646475
0,1.2622535555646475
0,0.8212320896479844
0,0.9536217030773612
0,1.7351445957372251
0,1.0639839660872494
0,1.0639839660873975
0,0.9438593770410111
0,1.6478236656563967
0,1.0979084565747401
0,0.9501161296947079
0,0.9501161296948739
0,1.790335156856223
0,1.8684753766643791
0,0.8733717986588065
0,0.8733717986588065
0,0.9936090507705566
0,1.6509259025746936
0,1.2683048068287175
0,1.2683048068287175
0,1.3648224079103017
0,1.6957791001145297
0,1.1396318733064328
0,1.1396318733064328
0,1.1396318733064328
0,1.3702319713882858
0,2.0081541982392226
0,0.9072263161808252
0,1.8446954381724003
0,1.8446954381724003
0,0.9941700739739981
0,0.7259096615155571
0,1.7060933374237615
0,1.3016796436502747
0,1.2431488410356997
0,1.2431488410356997
0,1.2282478085320325
0,0.8307584412042114
0,1.034524929777882
0,1.034524929777882
0,1.6478236656563967
0,1.313783706807552
0,1.8067222931640814
0,0.8450597336098424
0,0.8450597336098424
0,1.2402090255393696
0,2.2129631630031295
0,0.7689871667820617
0,0.7689871667822668
0,1.8145843324343705
0,1.1812256436127246
0,0.9014709718169095
0,0.9014709718167345
0,1.5819556542868292
0,1.1523594780322144
0,1.1507647224305848
0,1.2622535555646475
0,1.2622535555646475
0,0.8212320896479844
0,0.9536217030773612
0,1.7351445957371343
0,1.0639839660873975
0,1.0639839660873975
0,0.9438593770410111
0,1.8069475837988227
0,1.8069475837988227
0,1.852482424209375
0,0.8725644107954217
0,0.8725644107954217
0,1.0430365356015074
0,1.719897206797585
0,1.039042829240862
0,1.039042829240862
0,1.039042829240862
1,2.0523754082888157
1,0.7598517330015718
1,1.465376160668845
1,1.5543350336577908
1,1.3043619323226687
1,1.3581602749399906
1,1.5963129071951696
1,1.3819825964242878
1,1.5462172024566534
1,1.32654474365623
1,1.9157903606200617
1,1.0634998180852042
1,1.8631413267950026
1,1.9413726605778407
1,1.393077310054027
1,1.416719716943347
1,1.277507271096277
1,1.3375048728507595
1,1.4395496658290623
1,1.3203902116853632
1,1.5782200385270317
1,1.7070898069329399
1,1.1927221790314413
1,1.5076512442465866
1,1.53964841928975
1,1.6248630199159997
1,0.9137731936042105
1,1.4059809991811651
1,0.8801479379112592
1,1.3926445814673327
1,1.009406737643497
1,1.342090603353841
1,1.372182208518633
1,0.9212462834095564
1,1.2425167978268064
1,1.092552227645812
1,0.9940887359855834
1,1.0860014828641031
1,1.4575247950165744
1,1.1707484583189651
1,1.4595152334229435
1,0.41941580387429545
1,1.5072209553174658
1,1.4688825410792448
1,1.5046685680784158
1,1.0158945087620186
1,0.9081096908949381
1,1.4311196406486895
1,1.323749882376884
1,1.427864316330555
1,1.4148127042825056
1,1.194498486975767
1,1.028190694004519
1,1.6700785741612034
1,1.3013036350098846
1,1.3187575910167653
1,1.1239364665424936
1,1.20927298940003
1,1.1236499605797912
1,1.4189569702942069
1,1.011836342088719
1,1.1412924915212799
1,1.172262895409413
1,1.3913983806413748
1,1.0817270616723522
1,1.5496544268455896
1,1.4160640193742466
1,0.9382159783327872
1,1.352911081155627
1,0.9576811714708899
1,1.2956008002086146
1,1.2284441668333226
1,1.2585740259454472
1,1.2308614643153934
1,1.378489291516754
2,0.9438593770410111
2,1.8069475837987354
2,1.8069475837987354
2,1.8524824242092897
2,0.8725644107954217
2,0.8725644107954217
2,1.0430365356015074
2,1.719897206797585
2,1.039042829240862
2,1.039042829240862
2,1.313783706807552
2,1.8067222931640814
2,0.8450597336098424
2,0.8450597336098424
2,1.2402090255393696
2,2.2129631630031295
2,0.7689871667822668
2,0.7689871667824719
2,1.8145843324341968
2,1.1812256436125912
2,0.9014709718170845
2,0.9014709718169095
2,1.5819556542868292
2,1.1523594780322144
2,1.1507647224305848
2,1.2622535555646475
2,1.2622535555646475
2,0.8212320896479844
2,0.9536217030773612
2,1.7351445957372251
2,1.0639839660872494
2,1.0639839660873975
2,0.9438593770410111
2,1.6478236656563967
2,1.0979084565747401
2,0.9501161296947079
2,0.9501161296948739
2,1.790335156856223
2,1.8684753766643791
2,0.8733717986588065
2,0.8733717986588065
2,0.9936090507705566
2,1.6509259025746936
2,1.2683048068287175
2,1.2683048068287175
2,1.3648224079103017
2,1.6957791001145297
2,1.1396318733064328
2,1.1396318733064328
2,1.1396318733064328
2,1.3702319713882858
2,2.0081541982392226
2,0.9072263161808252
2,1.8446954381724003
2,1.8446954381724003
2,0.9941700739739981
2,0.7259096615155571
2,1.7060933374237615
2,1.3016796436502747
2,1.2431488410356997
2,1.2431488410356997
2,1.2282478085320325
2,0.8307584412042114
2,1.034524929777882
2,1.034524929777882
2,1.6478236656563967
2,1.313783706807552
2,1.8067222931640814
2,0.8450597336098424
2,0.8450597336098424
2,1.2402090255393696
2,2.2129631630031295
2,0.7689871667820617
2,0.7689871667822668
2,1.8145843324343705
2,1.1812256436127246
2,0.9014709718169095
2,0.9014709718167345
2,1.5819556542868292
2,1.1523594780322144
2,1.1507647224305848
2,1.2622535555646475
2,1.2622535555646475
2,0.8212320896479844
2,0.9536217030773612
2,1.7351445957371343
2,1.0639839660873975
2,1.0639839660873975
2,0.9438593770410111
2,1.8069475837988227
2,1.8069475837988227
2,1.852482424209375
2,0.8725644107954217
2,0.8725644107954217
2,1.0430365356015074
2,1.719897206797585
2,1.039042829240862
2,1.039042829240862
2,1.039042829240862
2,1.859410917022641
2,0.957365300421599
2,0.8764952176810531
2,1.5913621451276811
2,1.0386947297467823
2,1.7161582563141027
2,1.529724850065916
2,1.2540267060442056
2,1.4435885944324303
2,1.150452863353242
2,1.508800714308369
2,1.2798957926013317
2,1.7636078883546553
2,1.256320198113065
2,1.7666703569205726
2,1.1446138843636575
2,1.1316260477745799
2,1.9867534093947186
2,1.1337392196805147
2,1.9058075960403844
2,1.390868264941933
2,1.7433395600694221
2,1.2923193947834952
2,1.6272633991867829
2,1.4074831309097333
2,1.5257709921054485
2,1.8401025699140532
