$\delta$,Error
0,0.8233096714670729
0,0.8233096714670729
0,0.9341050378995441
0,1.1823332574549075
0,0.7487469047802756
0,0.7487469047802756
0,0.879124636529743
0,0.9533473168146531
0,0.9533473168146531
0,0.8512388445359561
0,0.8512388445359561
0,0.9783589608875859
0,0.887220548156568
0,0.9615626136292378
0,0.9615626136292378
0,0.9612317623126451
0,0.9080183499954105
0,1.0655653281994395
0,0.9836377872275418
0,0.9836377872276627
0,0.9180895421294405
0,0.9049557672716422
0,0.8011300931732412
0,0.9485137951906043
0,0.9772307554631582
0,0.9772307554631582
0,1.1112928066188996
0,0.8493709530526237
0,0.8425949658599486
0,0.8425949658599486
0,0.9172836924319698
0,1.4439525206379253
0,0.8233096714670729
0,0.8747613503602362
0,0.8747613503602362
0,0.8861166851928567
0,1.1341725048305868
0,1.1341725048305868
0,0.8400954715532891
0,0.8326074752552015
0,1.1986380057350439
0,1.1986380057350439
0,0.8979641804832211
0,0.9385737235541964
0,1.208332891715813
0,0.6798996503037659
0,0.6798996503037659
0,0.746996246102194
0,1.1037455777931577
0,0.7224766964308077
0,0.7224766964308077
0,0.8109568868610307
0,1.1223615595029623
0,0.7922742276428992
0,0.7922742276428992
0,1.0912708067429924
0,1.052202842553043
0,0.7763110846900054
0,0.7763110846900054
0,1.0626677149183865
0,0.8004279723190837
0,0.728808961895017
0,0.728808961895017
0,1.076734809997047
0,1.168304545046621
0,0.8747613503602362
0,0.8233096714670729
0,0.9341050378995441
0,1.1823332574549075
0,0.7487469047802756
0,0.7487469047802756
0,0.879124636529743
0,0.9533473168145283
0,0.9533473168145283
0,0.8512388445359561
0,0.8512388445359561
0,0.9783589608875859
0,0.887220548156568
0,0.9615626136293615
0,0.9615626136293615
0,0.9612317623126451
0,0.9080183499955415
0,1.0655653281996627
0,0.9836377872276627
0,0.9836377872277836
0,0.9180895421294405
0,0.9049557672716422
0,0.8011300931732412
0,0.9485137951906043
0,0.9772307554631582
0,0.9772307554631582
0,1.1112928066188996
0,0.8493709530526237
0,0.8425949658600899
0,0.8425949658600899
0,0.9172836924319698
0,1.4439525206379253
0,0.8233096714670729
0,0.8233096714670729
1,0.8910660208098294
1,1.2285668018613622
1,1.1132836701911928
1,0.785071099977787
1,1.2481027837806389
1,0.9514252469083311
1,1.0323950167182199
1,1.0647955744070243
1,1.1208818817257395
1,1.21912748354207
1,1.4740490604256598
1,0.9132399921278569
1,1.2524104721516576
1,1.0263120131292922
1,0.9345482480853129
1,0.9080380081732092
1,1.0468987884676961
1,1.0304637221978874
1,1.3808762239171186
1,1.3112148518687277
1,0.8193133921549225
1,1.0672138637915387
1,1.0188244064770453
1,0.905242067498056
1,1.2358384797764632
1,1.2015642762054228
1,0.8543474956285502
1,1.06376713273479
1,1.1528924542593277
1,1.0487106576258873
1,0.9474460449032707
1,1.0697860259707024
1,1.0992634818156737
1,0.8373627524245603
1,0.9703234388480174
1,1.0856744363646034
1,0.8744846090585824
1,1.006054903102867
1,1.0349067900428777
1,0.8994249498309368
1,1.0284143227276419
1,1.1280652512923028
1,0.8470329248946723
1,0.97118895404885
1,0.981306459178517
1,0.7436170699725879
1,1.187193138110152
1,1.1650663540764947
1,1.0203836131610777
1,0.9772087709938216
1,1.2534966176436806
1,1.0346957779774786
1,0.8569541294854471
1,0.9610840526690768
1,1.0353435327336167
1,1.1299389772730288
1,1.1738134340390647
1,0.9199185469317024
1,0.8338562867651715
1,0.8981256483011584
1,0.9406022279466308
1,1.0018724760620932
1,1.1104617980551135
1,0.9127761381924566
1,0.9046736459150795
1,0.9606836256274381
1,0.9340552754858441
1,0.9902583157366501
1,1.0892267809624274
1,0.8928042583124279
1,0.9200815449118472
1,0.9004345809733542
1,0.9317484276005694
1,0.8703084106581455
1,1.0339888225698692
1,0.8319555069239087
1,1.277227570173714
1,1.1257370831188183
1,0.9060003348237711
1,0.9260851951445237
1,1.046978560003486
1,0.7392968821998946
1,1.1585718602731412
1,1.1456745377151922
1,0.9587367983758818
1,0.8875028276566668
1,1.2595081712932559
1,1.2321852849505646
1,0.8029189949719723
1,1.0617177142572283
1,0.955367672350971
1,0.8943787382495708
1,1.1366375118275527
1,1.1425245094518681
1,0.8014599349889103
1,1.046392442416236
1,0.9491608007165253
1,0.8956727766966934
1,1.1123247293053304
1,1.1157546374349385
1,1.25535408760344
1,0.9936774740458322
1,1.2242753644892121
1,0.9741668681726731
1,0.9175772060712306
1,0.8923684006093853
1,0.9216160781828064
1,0.8783261879295143
1,0.8698347866713781
1,1.025502081300002
1,0.9725652263768279
1,0.9114239256891712
1,0.8864783056602228
1,0.8125380376225234
1,0.8465075498083634
1,1.0073553382768579
1,0.9960386239851209
1,0.9248148596318994
1,0.8773511239286672
1,0.7923722431425225
1,1.243199197147213
1,1.158127884335585
1,1.2607229863147282
1,1.0686374831547787
1,0.920241392830474
1,0.8315921683255556
1,1.133321106097753
1,1.0843089912657202
1,0.7010491172027357
1,0.9007785151637645
1,0.98171521621751
1,1.1315392452008461
1,1.189457736735658
1,0.8681970212160502
1,0.9607544973884024
1,0.8292245344108099
