$\delta$,Error
0,0.7627856910819901
0,0.9541005176767585
0,0.7037144779738501
0,0.7037144779738501
0,0.7037144779738501
0,0.806541442328888
0,0.9689781325422221
0,0.650271355517894
0,0.650271355517894
0,0.7908084009958575
0,0.9337801112647669
0,0.6681736788776794
0,0.6681736788776794
0,0.7414764435250272
0,0.7523375625251072
0,0.5997618741732554
0,0.5997618741732554
0,0.6907672178421944
0,0.7628345956715366
0,0.7316572415277732
0,0.7316572415277732
0,0.7410898913060876
0,0.7736013245082164
0,0.8208109042155711
0,0.6336555472027687
0,0.5867315016204302
0,0.5867315016204302
0,0.757558079866984
0,0.7952244721954024
0,0.7630227328701316
0,0.7630227328701316
0,0.7158515653006765
0,0.7627856910819901
0,0.6745657020205816
0,0.6745657020205816
0,0.6745657020205816
0,0.7037946298325637
0,0.8265152838912228
0,0.8165960950193967
0,0.8165960950193967
0,0.7974895678799762
0,0.7941878151157454
0,0.8474690245282467
0,0.7401649754590168
0,0.7401649754590168
0,0.7063831611401251
0,0.894407422817295
0,0.6126910794806009
0,0.5414595702581549
0,0.5414595702581549
0,0.5719595399814729
0,0.9880548302138433
0,0.6230922957715883
0,0.6230922957715883
0,0.8773421140137997
0,0.8153314566390445
0,0.7401818888295029
0,0.7023530274341243
0,0.7023530274341243
0,0.7049216712203542
0,0.9243733531237863
0,0.735665369117655
0,0.735665369117655
0,0.7970497166209521
0,1.0799391346915679
0,0.6745657020205816
0,0.7630227328700304
0,0.7630227328700304
0,0.7158515653006765
0,0.7627856910819901
0,0.9541005176766776
0,0.7037144779738501
0,0.7037144779738501
0,0.7037144779738501
0,0.806541442328888
0,0.9689781325422221
0,0.650271355517894
0,0.650271355517894
0,0.7908084009958575
0,0.9337801112647669
0,0.6681736788776794
0,0.6681736788777949
0,0.741476443524923
0,0.7523375625251072
0,0.5997618741732554
0,0.5997618741732554
0,0.6907672178423062
0,0.7628345956715366
0,0.7316572415277732
0,0.7316572415277732
0,0.7410898913060876
0,0.7736013245081166
0,0.8208109042155711
0,0.6336555472028905
0,0.5867315016204302
0,0.5867315016204302
0,0.757558079866984
0,0.7952244721954994
0,0.7630227328700304
1,0.7627856910819901
1,0.9541005176767585
1,0.7037144779738501
1,0.7037144779738501
1,0.7037144779738501
1,0.806541442328888
1,0.9689781325422221
1,0.650271355517894
1,0.650271355517894
1,0.7908084009958575
1,0.9337801112647669
1,0.6681736788776794
1,0.6681736788776794
1,0.7414764435250272
1,0.7523375625251072
1,0.5997618741732554
1,0.5997618741732554
1,0.6907672178421944
1,0.7628345956715366
1,0.7316572415277732
1,0.7316572415277732
1,0.7410898913060876
1,0.7736013245082164
1,0.8208109042155711
1,0.6336555472027687
1,0.5867315016204302
1,0.5867315016204302
1,0.757558079866984
1,0.7952244721954024
1,0.7630227328701316
1,0.7630227328701316
1,0.7158515653006765
1,0.7627856910819901
1,0.6745657020205816
1,0.6745657020205816
1,0.6745657020205816
1,0.7037946298325637
1,0.8265152838912228
1,0.8165960950193967
1,0.8165960950193967
1,0.7974895678799762
1,0.7941878151157454
1,0.8474690245282467
1,0.7401649754590168
1,0.7401649754590168
1,0.7063831611401251
1,0.894407422817295
1,0.6126910794806009
1,0.5414595702581549
1,0.5414595702581549
1,0.5719595399814729
1,0.9880548302138433
1,0.6230922957715883
1,0.6230922957715883
1,0.8773421140137997
1,0.8153314566390445
1,0.7401818888295029
1,0.7023530274341243
1,0.7023530274341243
1,0.7049216712203542
1,0.9243733531237863
1,0.735665369117655
1,0.735665369117655
1,0.7970497166209521
1,1.0799391346915679
1,0.6745657020205816
1,0.7630227328700304
1,0.7630227328700304
1,0.7158515653006765
1,0.7627856910819901
1,0.9541005176766776
1,0.7037144779738501
1,0.7037144779738501
1,0.7037144779738501
1,0.806541442328888
1,0.9689781325422221
1,0.650271355517894
1,0.650271355517894
1,0.7908084009958575
1,0.9337801112647669
1,0.6681736788776794
1,0.6681736788777949
1,0.741476443524923
1,0.7523375625251072
1,0.5997618741732554
1,0.5997618741732554
1,0.6907672178423062
1,0.7628345956715366
1,0.7316572415277732
1,0.7316572415277732
1,0.7410898913060876
1,0.7736013245081166
1,0.8208109042155711
1,0.6336555472028905
1,0.5867315016204302
1,0.5867315016204302
1,0.757558079866984
1,0.7952244721954994
1,0.7630227328700304
1,0.8476699250355744
1,0.8336610575958159
1,0.8058813962178423
1,0.7381944831272046
1,0.9466240467722622
1,0.7827166900962843
1,0.7231220416365622
1,0.7612241348836474
1,0.7611252917308069
1,0.845420130517908
1,1.0070569812378647
1,1.0120531186246895
1,0.8800741027523411
1,0.8228967924601415
1,0.8216315616015124
1,0.6439181521045463
1,0.902160101386035
1,0.5934765843944688
1,1.0860748888158174
1,0.8665692552149122
1,1.09323583194073
1,0.815482766583347
1,0.9481307982607713
1,0.8910499050635876
2,0.7627856910819901
2,0.9541005176767585
2,0.7037144779738501
2,0.7037144779738501
2,0.7037144779738501
2,0.806541442328888
2,0.9689781325422221
2,0.650271355517894
2,0.650271355517894
2,0.7908084009958575
2,0.9337801112647669
2,0.6681736788776794
2,0.6681736788776794
2,0.7414764435250272
2,0.7523375625251072
2,0.5997618741732554
2,0.5997618741732554
2,0.6907672178421944
2,0.7628345956715366
2,0.7316572415277732
2,0.7316572415277732
2,0.7410898913060876
2,0.7736013245082164
2,0.8208109042155711
2,0.6336555472027687
2,0.5867315016204302
2,0.5867315016204302
2,0.757558079866984
2,0.7952244721954024
2,0.7630227328701316
2,0.7630227328701316
2,0.7158515653006765
2,0.7627856910819901
2,0.6745657020205816
2,0.6745657020205816
2,0.6745657020205816
2,0.7037946298325637
2,0.8265152838912228
2,0.8165960950193967
2,0.8165960950193967
2,0.7974895678799762
2,0.7941878151157454
2,0.8474690245282467
2,0.7401649754590168
2,0.7401649754590168
2,0.7063831611401251
2,0.894407422817295
2,0.6126910794806009
2,0.5414595702581549
2,0.5414595702581549
2,0.5719595399814729
2,0.9880548302138433
2,0.6230922957715883
2,0.6230922957715883
2,0.8773421140137997
2,0.8153314566390445
2,0.7401818888295029
2,0.7023530274341243
2,0.7023530274341243
2,0.7049216712203542
2,0.9243733531237863
2,0.735665369117655
2,0.735665369117655
2,0.7970497166209521
2,1.0799391346915679
2,0.6745657020205816
2,0.7630227328700304
2,0.7630227328700304
2,0.7158515653006765
2,0.7627856910819901
2,0.9541005176766776
2,0.7037144779738501
2,0.7037144779738501
2,0.7037144779738501
2,0.806541442328888
2,0.9689781325422221
2,0.650271355517894
2,0.650271355517894
2,0.7908084009958575
2,0.9337801112647669
2,0.6681736788776794
2,0.6681736788777949
2,0.741476443524923
2,0.7523375625251072
2,0.5997618741732554
2,0.5997618741732554
2,0.6907672178423062
2,0.7628345956715366
2,0.7316572415277732
2,0.7316572415277732
2,0.7410898913060876
2,0.7736013245081166
2,0.8208109042155711
2,0.6336555472028905
2,0.5867315016204302
2,0.5867315016204302
2,0.757558079866984
2,0.7952244721954994
2,0.7630227328700304
2,0.7821865917314492
2,0.9835939952493157
2,0.7044598502351824
2,0.9147833825962055
2,0.6667476223854955
2,0.8364803708600284
2,0.7125526535733466
2,0.814064657097689
2,0.730921756948836
2,0.8244251110678171
2,0.7362882304080924
2,0.7750201539769814
2,0.741904418215318
2,0.7202206147892303
2,0.7731064434667567
2,0.6809936131397589
2,0.765974306267601
2,0.6754571021523957
2,0.7771739850445306
2,0.5875996450088998
2,0.8282160480039861
2,0.5861365007629757
2,0.8929788683810406
2,0.6769282067790977
2,0.8975557269464232
2,0.5449648437075677
2,0.6272555821992244
2,0.8528067795389925
2,0.6176902797713556
2,0.8373793524067085
2,0.6341314428186504
2,0.7396381831931873
2,0.803121574068704
2,0.7981155005759357
2,0.8476699250355744
2,0.847369304215605
2,0.8336610575958159
2,0.7541867840269424
2,0.8058813962178423
2,0.6315973752292267
2,0.7381944831272046
2,0.8570772679040145
2,0.9466240467722622
2,1.007079413947521
2,0.7827166900962843
2,0.8805368558509817
2,0.7231220416365622
2,0.7829519092939664
2,0.7612241348836474
2,0.7154257394324857
2,0.7611252917308069
2,0.7294646162658371
2,0.845420130517908
2,0.5962883218084735
2,1.0070569812378647
2,0.8195610044129733
2,1.0120531186246895
2,0.6687859713784283
2,0.794287713725451
2,0.8296498102976596
2,0.6742747704068862
2,0.7976740583670183
2,0.6894467954235315
2,0.7892564430331019
2,0.8440447856042925
2,0.9392423945127676
2,0.8167817794493238
2,0.7527077314795501
2,0.6525152151531054
2,0.8317023859906643
2,0.8738651385087393
2,0.8596948746720965
2,0.9836714033621996
2,0.7632152889473958
2,0.7065719946455276
2,0.8473315836066732
2,0.7164217065372046
2,0.6600156303860634
2,0.9151670241728512
2,0.6585461733149841
2,0.7224373473241897
2,0.7480608851144119
2,0.7755962107704827
2,0.666977955266777
2,0.6781116734693146
2,0.7259284070898797
2,0.7658590684932741
2,0.6942625420781641
2,0.7690209130732837
2,0.8613502271946907
2,0.8403146111241917
2,0.8903239845199957
2,0.708255516682515
2,0.6664846960920157
2,0.8305835197676125
2,0.6827670085905944
2,0.7109877854470102
2,0.6990293822233798
2,0.7232374676262059
2,0.7821371026206356
2,0.7368568537929903
2,0.782218395719757
2,0.6820248996302419
2,0.8199013661785387
2,0.7350591946729845
2,0.8051253320164924
2,0.6459925276543425
2,0.8207205308532711
2,0.6172442914284387
2,0.6949223960423372
2,0.903971176322866
2,0.7216962873546896
2,0.8828715600363831
2,0.6609921308396633
2,0.8302469700272874
2,0.6462788334182022
2,0.7839647707406886
2,0.6655452526529927
2,0.7667441724740048
2,0.6764760816871089
2,0.7627266921905187
2,0.7364674690898239
2,0.7337979853523854
2,0.8617004093147824
2,0.7609645299960474
2,0.8800741027523411
2,0.8228967924601415
2,0.8216315616015124
2,0.6439181521045463
2,0.902160101386035
2,0.5934765843944688
2,1.0860748888158174
2,0.8665692552149122
2,1.09323583194073
2,0.815482766583347
2,0.7029347182991815
2,0.9643501049547503
2,0.7256650102561762
2,0.9346473664541408
2,0.7935751885421278
2,0.9271492963536512
2,0.7318149886223229
2,0.8680813885021325
2,0.710783545930518
2,0.8108049537306573
2,0.8197685985211404
2,0.7741716723630352
2,0.7390401646251564
2,0.6841608757545413
2,0.9220846772402183
2,0.927368532720057
2,0.8890175497229588
2,0.840750896538939
2,1.0140856474972302
2,0.7363016139296602
2,0.9350423389734167
2,0.699361051559634
2,0.8395697386502546
2,0.7302692924368762
2,0.8478727494867417
2,0.7806213736301761
2,0.7827782283740277
2,0.8674147412337337
2,0.8667437988578229
2,0.810979597108329
2,0.8193630639990137
2,0.8001382819651532
2,0.9495400750463885
2,0.791310898970051
2,0.9380843219438892
2,0.5892158157827146
2,0.707470147750878
2,0.832425045117972
2,0.7780875833638795
2,0.8253186458512567
2,0.8494234490470807
2,0.661264985847444
2,0.7514972514186319
2,0.6640718635552673
2,0.7429379496410049
2,0.6876419671111271
2,0.8849917995577742
2,0.868168983037471
2,0.7634028184773635
2,0.670828531574301
2,0.7400828508311207
2,0.8870200985684472
2,0.9036863751257096
2,0.6425287930269667
2,0.6544570425379083
2,0.7399379275573608
2,0.7546844670388915
2,0.7018686933971657
2,0.7827703753036155
2,0.6711204455958683
2,0.6944869469292367
2,0.6707153761651883
2,0.6836285099605797
2,0.8040945102638428
2,0.8939351843745139
2,0.7689471420818804
2,0.910438667771283
2,0.7309431423137228
2,0.9234748216729792
2,0.8870803529935982
2,0.7266207396173958
2,0.9108172653122566
2,0.7624774079040182
2,0.899043598395657
2,0.7002244644789672
2,0.9132162889290872
2,0.6685959893553679
2,0.973383997331887
2,0.6909757617403508
2,1.019105613648144
2,0.7460360830896272
2,1.0111986043721424
2,0.6957558741165765
2,0.7118767046005864
2,0.8322325783303808
2,0.6968470937131389
2,0.7574934960439936
2,0.737670396126846
2,0.7088254559782924
2,0.8231792251566372
2,0.7741917956640675
2,0.8005172161329519
2,0.7019424618833808
2,0.8522819245408124
2,0.9121165097939605
2,0.950440742873966
2,0.7473975717424589
2,0.9669046988854266
2,0.7830506894661619
2,1.002215530581815
2,0.8436141968849282
2,0.9886882547805614
2,0.7908958367680633
2,0.9574434457442113
2,0.7828286281214321
2,0.8795760975888354
2,0.8103773833360813
2,0.8859597313678013
2,0.8054516816818272
2,0.7610208413593336
2,0.9080952695609104
2,0.8007380428557507
2,0.8640762196697164
2,0.898332907962302
2,0.7561747288710381
2,0.9272131169064916
2,0.7425224143352962
2,0.8510115457776235
2,0.6977886303233857
2,0.8051429028944292
2,0.7250598765339356
2,0.7473595541225008
2,0.8605359391709778
2,0.8393200051256665
2,0.7294084734190209
2,0.6597139553574756
2,0.8163407518137996
2,0.9641777717880392
2,0.9930728006242419
2,0.6855842706082804
2,0.7387091246960095
2,0.7536148359722723
2,0.7669252220745189
2,0.6841886850950186
2,0.8130081733782242
2,0.6943301067326229
2,0.7405858364105318
2,0.6605519198200501
2,0.6981769542383078
2,0.7380058583629124
2,0.8890573227378221
2,0.8316267213284948
2,0.6179410311748229
2,0.7520583409196542
2,0.5997753938436922
2,0.6365546765563603
2,0.7874926353483277
2,0.8151500166721151
2,0.721790418462084
2,0.7579418676166599
2,0.851504151941405
2,0.8801032200818396
2,0.7544102037459974
2,0.7950277335959977
2,0.8052605500233957
2,0.7935142322848997
2,0.7830565756753758
2,0.7296590473200937
2,0.8935410501613419
2,0.799071655635636
2,0.9876055930932883
2,0.7043138239795665
2,0.9645971763288599
2,0.8102499438525381
2,1.0118113060835854
2,0.7592403064995433
2,0.9668357325024131
2,0.7831051297346258
2,0.936755297769766
2,0.8516968648644158
2,0.9353056827552587
2,0.9282817930803062
2,0.9578747369056374
2,0.8541777466109403
2,0.88436902067052
2,0.86491554664885
2,0.8486352968231193
2,0.865320925732101
2,0.9092236623743354
2,0.8305564195255972
2,0.9285484358267874
2,0.9880282253517114
2,0.9866098749667495
2,0.753014231252482
2,0.9225151054917122
2,0.7668850342347091
2,0.8377391997465516
2,0.7285828151454151
2,0.7904422933818944
2,0.7872741214118422
2,0.7786964338302065
2,0.8460668677960902
2,0.8293391842079268
2,0.8085424446730631
2,0.8772728273676945
2,0.823398026813938
2,0.8338936792231922
2,0.6048497379498636
2,0.7725580179981425
2,0.745821997034775
2,0.8217346515099219
2,0.7564449517929168
2,0.8377493918403803
2,0.6766393312274489
2,0.699433772904197
2,0.7178579197564215
2,0.9431281533121524
2,0.8993829646542586
2,0.8120398067602538
2,0.5627811170451653
2,0.6596839584346541
2,0.9125479796919053
2,0.892238454007822
2,0.7186458047492837
2,0.7968310207390014
2,0.773785742810179
2,0.7010841957935152
2,0.7822782071793152
2,0.677269929017126
2,0.6905793112785481
2,0.615619062123829
2,0.7025789483873036
2,0.7175786457445001
2,0.8012325803918106
2,0.6418741427329844
2,0.7296647250462901
2,0.6859888984843702
2,0.6920411370933276
2,0.8115859010114668
2,0.8147630200638573
2,0.8066376856359267
2,0.6336790248337167
2,0.721358741020422
2,0.847545020854201
2,0.8615019422631374
2,0.7190959039956766
2,0.8683700673204958
2,0.8299205332875027
2,0.9052455371486052
2,0.787800967436226
2,0.9043041950957489
2,0.9492682246784768
2,0.797458371151188
2,0.9813715735770437
2,0.7872930599190396
2,0.9696733449192599
2,0.8043796635218098
2,0.934385274016208
2,0.822407403603274
2,0.9320784310744996
2,0.8715042330306361
2,0.9433248491424039
2,0.7915363500111319
2,0.8712099575766449
2,0.767709115885277
2,0.8134826631037588
2,0.830984683774068
2,0.8112670201736257
2,0.8753309229940563
2,0.8461932415042442
2,0.8463409373205625
2,0.9731024100747684
2,0.8796869746255146
2,0.9034347291257278
2,0.683468113536569
2,0.8721097618075949
2,0.6927145101163088
2,0.8030352242419023
2,0.5417712174712043
2,0.6626865622386643
2,0.6430966506418921
2,0.6622329226899797
2,0.632414342376524
2,0.6357369390088262
2,0.7041963970457602
2,0.8827596179437104
2,0.877709430935484
2,0.6829972338936156
2,0.8483052842286875
2,0.6552983989517084
2,0.7463965091941004
2,0.7318029617238339
2,0.7725651927109183
2,0.6612939498048014
2,0.6985322139940935
2,0.6817863621751563
2,0.9189747552506431
2,0.844437855314067
2,0.7833678799443075
2,0.909952499404915
2,0.6270693863177182
2,0.639501884774737
2,0.8397875166478775
2,0.8630260944647706
2,0.7571954649214675
2,0.546592369378101
2,0.6873687373395546
2,0.8545832072336393
2,0.8754501611860104
2,0.7094141357575103
2,0.7320202787447391
2,0.7371174269989564
2,0.6717924241210734
2,0.7805560920105418
2,0.7981010840491651
2,0.8352814956300111
2,0.7824338482296826
2,0.8198218907611771
2,0.6346242073503243
2,0.7552201277541334
2,0.7502926398200267
2,0.7911180483366687
2,0.6713390221664419
2,0.6849991965805444
2,0.7542607794923488
2,0.7176017454537301
2,0.8439553042132802
2,0.799504124086192
2,0.8739300011147918
2,0.9279405438716464
2,0.9747088333768318
2,1.007724723327963
2,0.88946969399511
2,0.6756139275287372
2,0.8666191843050527
2,0.6671268827100434
2,0.8278156036575699
2,0.7405454765237636
2,0.8655629378347937
2,0.7028682175262785
2,0.8266488430434884
2,0.5914967598346381
2,0.6884547799018358
2,0.7147080883208197
2,0.714349733553318
2,0.6935097457952081
2,0.7065257075393186
2,0.7525636085380282
2,0.7683347311036914
2,0.7024298012068441
2,0.7162934368166365
2,0.7214148228842293
2,0.8615208696797662
2,0.7123353318711341
2,0.8465259638053928
2,0.6984324680131302
2,0.7695729614422996
2,0.7736165342239855
2,0.7965814721389587
2,0.7734545140521035
2,0.7980033529742352
2,0.7128187351412508
2,0.7390185826491775
2,0.7358903368531075
2,0.8434405801885574
2,0.8801071441626318
2,0.9121650615923883
2,0.7406472985509348
2,0.7867338208808698
2,0.8286960318787943
2,0.8223842201461009
2,0.7776683923965775
2,0.7453248970863491
2,0.762042332908703
2,0.8257386217309435
2,0.7523634592472959
2,0.8254866461609623
2,0.5548489024644039
2,0.7648241540811367
2,0.7425844612006128
2,0.7958263939650392
2,0.5924342730772144
2,0.6720304503491134
2,0.7451293255908885
2,0.73110543883469
2,0.666359989586356
2,0.6405875947695205
2,0.8458467689416045
2,0.828109239513575
2,0.7316641335973768
2,0.8422299950396045
2,0.707991153060178
2,0.833712439415041
2,0.6637351254731806
2,0.7946558964945732
2,0.6584543158594116
2,0.7286958169397353
2,0.6935606681531419
2,0.6993791426765439
2,0.7780234268600286
2,0.7299421003649631
2,0.7676168317982239
2,0.7159766242641348
2,0.7536086812321547
2,0.7776086475154704
2,0.8346259857159917
2,0.7445641765259793
2,0.8319360326236038
2,0.7918572552922907
2,0.688336343150498
2,0.8212399612074843
2,0.6742913247185115
2,0.8033376354421475
2,0.6475846254962982
2,0.705313740334704
2,0.7230892510802744
2,0.7642290029657886
2,0.6968749512818531
2,0.6820025439908188
2,0.7900045288588007
2,0.778742745693334
2,0.7857956203359413
2,0.6332726525239926
2,0.7775329742772742
2,0.7883668451154535
2,0.8622926391847716
2,0.5884119861745664
2,0.6639206809752284
2,0.6727526137723499
2,0.6626022366890731
2,0.7919253249095599
2,0.8289679814541047
2,0.7683002487182221
2,0.8482691581164
2,0.6075846937030471
2,0.7373835058696568
2,0.7797488493350434
2,0.8110100094770004
2,0.614523199558911
2,0.6570076826282399
2,0.8240292970874022
2,0.7944096926291703
2,0.6536146732652951
2,0.7634953375579923
2,0.7776979501428907
2,0.8269778738781008
2,0.7461649980455182
2,0.8042594619810959
2,0.6306352976370336
2,0.7836344527526594
2,0.7553008774892398
2,0.7905275876012529
2,0.9649478765267607
2,0.9434147665667411
2,0.8297125040671188
2,0.5771184768210209
2,0.7758090087407987
2,0.6381804599982842
2,0.8062594672465668
2,0.7189913436921459
2,0.8508034023246995
2,0.6136071649247481
2,0.7595292020723325
2,0.6559163089034009
2,0.7416264516533355
2,0.7425958943758546
2,0.788947017638875
2,0.7528043222161197
2,0.7934924416857716
2,0.8056540003634729
2,0.8040777435064206
2,0.7983947120067029
2,0.7344995077097397
2,0.8181209028874528
2,0.766285000018434
2,0.7776288728512953
2,0.8350405854173162
2,0.8737219723781247
2,0.6947306463276808
2,0.5930141553356575
2,0.6714125208386181
2,0.5691497588308505
2,0.6509048556760034
2,0.5830662071135702
2,0.6086840715206943
2,0.6912132844581805
2,0.7358783589809459
2,0.6946851336460639
2,0.7260895406836133
2,0.7913234822387053
2,0.6251879059199281
2,0.7427606486352165
2,0.6148769231672373
2,0.7215427966222576
2,0.5765711628662787
2,0.6002685748295878
2,0.6441905314515571
2,0.8666316618049835
2,0.8378288425895186
2,0.7244506445040318
2,0.6817915279833674
2,0.8310730937252507
2,0.8128654533335068
2,0.8144372952744326
2,0.7970499038431796
2,0.7632508556568656
2,0.8976810085896286
2,0.8660103275702433
2,0.8863319110837687
2,0.7346922065976956
2,0.641186940012806
2,0.6074125937957777
2,0.8263718055161718
2,0.8409978316033354
2,0.8889582169387192
2,0.7598076083122003
2,0.6873226919714506
2,0.9481307982607713
2,0.8522373905805702
2,0.6601956446751022
2,0.6300089850458145
2,0.7822657176279861
2,0.7056227744520132
2,0.8676650431239089
2,0.9568852390713655
2,0.8422272772452815
